Solution of SBHB orbit

v_0 = 1.200000e+000, A = 0.500000, B = 0.500000, delta = 1.000000e-008

       t           rx             ry            vx             vy             2h
1.541756e+001 1.353216e-002 3.863278e-002 -1.105866e+000 -3.157052e+000 4.320206e-004
1.541796e+001 1.307649e-002 3.733190e-002 -1.126696e+000 -3.216519e+000 4.082531e-004
1.541835e+001 1.263769e-002 3.607923e-002 -1.147778e+000 -3.276707e+000 3.858817e-004
1.541871e+001 1.221512e-002 3.487283e-002 -1.169116e+000 -3.337623e+000 3.648193e-004
1.541906e+001 1.180810e-002 3.371089e-002 -1.190711e+000 -3.399277e+000 3.449849e-004
1.541939e+001 1.141605e-002 3.259163e-002 -1.212568e+000 -3.461674e+000 3.263024e-004
1.541969e+001 1.103835e-002 3.151337e-002 -1.234687e+000 -3.524824e+000 3.087009e-004
1.541999e+001 1.067445e-002 3.047449e-002 -1.257073e+000 -3.588733e+000 2.921140e-004
1.542026e+001 1.032380e-002 2.947344e-002 -1.279727e+000 -3.653409e+000 2.764796e-004
1.542052e+001 9.985874e-003 2.850873e-002 -1.302653e+000 -3.718859e+000 2.617396e-004
1.542077e+001 9.660181e-003 2.757893e-002 -1.325853e+000 -3.785092e+000 2.478398e-004
1.542101e+001 9.346240e-003 2.668268e-002 -1.349329e+000 -3.852115e+000 2.347292e-004
1.542123e+001 9.043591e-003 2.581866e-002 -1.373085e+000 -3.919936e+000 2.223603e-004
1.542144e+001 8.751793e-003 2.498563e-002 -1.397123e+000 -3.988562e+000 2.106884e-004
1.542164e+001 8.470425e-003 2.418237e-002 -1.421446e+000 -4.058001e+000 1.996719e-004
1.542183e+001 8.199082e-003 2.340773e-002 -1.446056e+000 -4.128261e+000 1.892716e-004
1.542201e+001 7.937376e-003 2.266060e-002 -1.470956e+000 -4.199349e+000 1.794509e-004
1.542218e+001 7.684935e-003 2.193992e-002 -1.496149e+000 -4.271274e+000 1.701754e-004
1.542234e+001 7.441402e-003 2.124467e-002 -1.521638e+000 -4.344042e+000 1.614129e-004
1.542249e+001 7.206435e-003 2.057387e-002 -1.547425e+000 -4.417662e+000 1.531334e-004
1.542264e+001 6.979706e-003 1.992660e-002 -1.573513e+000 -4.492141e+000 1.453084e-004
1.542278e+001 6.760901e-003 1.930194e-002 -1.599904e+000 -4.567488e+000 1.379114e-004
1.542291e+001 6.549716e-003 1.869904e-002 -1.626602e+000 -4.643709e+000 1.309175e-004
1.542303e+001 6.345863e-003 1.811707e-002 -1.653609e+000 -4.720813e+000 1.243034e-004
1.542315e+001 6.149064e-003 1.755523e-002 -1.680928e+000 -4.798807e+000 1.180470e-004
1.542326e+001 5.959052e-003 1.701278e-002 -1.708562e+000 -4.877699e+000 1.121279e-004
1.542337e+001 5.775571e-003 1.648897e-002 -1.736513e+000 -4.957497e+000 1.065266e-004
1.542347e+001 5.598377e-003 1.598310e-002 -1.764784e+000 -5.038209e+000 1.012250e-004
1.542357e+001 5.427233e-003 1.549451e-002 -1.793377e+000 -5.119843e+000 9.620595e-005
1.542366e+001 5.261914e-003 1.502255e-002 -1.822297e+000 -5.202407e+000 9.145351e-005
1.542374e+001 5.102202e-003 1.456659e-002 -1.851544e+000 -5.285907e+000 8.695255e-005
1.542383e+001 4.947889e-003 1.412605e-002 -1.881123e+000 -5.370353e+000 8.268892e-005
1.542391e+001 4.798776e-003 1.370035e-002 -1.911035e+000 -5.455753e+000 7.864927e-005
1.542398e+001 4.654670e-003 1.328895e-002 -1.941285e+000 -5.542113e+000 7.482108e-005
1.542405e+001 4.515387e-003 1.289131e-002 -1.971873e+000 -5.629442e+000 7.119256e-005
1.542412e+001 4.380750e-003 1.250694e-002 -2.002804e+000 -5.717748e+000 6.775260e-005
1.542418e+001 4.250590e-003 1.213535e-002 -2.034079e+000 -5.807040e+000 6.449077e-005
1.542425e+001 4.124742e-003 1.177607e-002 -2.065703e+000 -5.897324e+000 6.139724e-005
1.542430e+001 4.003050e-003 1.142865e-002 -2.097677e+000 -5.988609e+000 5.846276e-005
1.542436e+001 3.885363e-003 1.109267e-002 -2.130004e+000 -6.080903e+000 5.567861e-005
