Gradient descent of Schechter
-4.374490e+000 1.034432e+001 -1.611230e+000 5.913732e+002
-4.370797e+000 1.034814e+001 -1.612986e+000 5.910569e+002
-4.367033e+000 1.035204e+001 -1.614789e+000 5.907281e+002
-4.363196e+000 1.035600e+001 -1.616640e+000 5.903860e+002
-4.359282e+000 1.036004e+001 -1.618541e+000 5.900298e+002
-4.355288e+000 1.036416e+001 -1.620494e+000 5.896585e+002
-4.351210e+000 1.036836e+001 -1.622503e+000 5.892714e+002
-4.347046e+000 1.037265e+001 -1.624569e+000 5.888672e+002
-4.342791e+000 1.037703e+001 -1.626696e+000 5.884448e+002
-4.338442e+000 1.038150e+001 -1.628886e+000 5.880029e+002
-4.333994e+000 1.038606e+001 -1.631143e+000 5.875401e+002
-4.329443e+000 1.039073e+001 -1.633471e+000 5.870549e+002
-4.324783e+000 1.039551e+001 -1.635872e+000 5.865457e+002
-4.320009e+000 1.040040e+001 -1.638352e+000 5.860106e+002
-4.315116e+000 1.040541e+001 -1.640915e+000 5.854475e+002
-4.310098e+000 1.041054e+001 -1.643565e+000 5.848541e+002
-4.304948e+000 1.041580e+001 -1.646308e+000 5.842281e+002
-4.299658e+000 1.042121e+001 -1.649149e+000 5.835665e+002
-4.294222e+000 1.042676e+001 -1.652094e+000 5.828661e+002
-4.288630e+000 1.043246e+001 -1.655151e+000 5.821235e+002
-4.282874e+000 1.043833e+001 -1.658326e+000 5.813348e+002
-4.276943e+000 1.044438e+001 -1.661627e+000 5.804954e+002
-4.270826e+000 1.045061e+001 -1.665065e+000 5.796003e+002
-4.264512e+000 1.045704e+001 -1.668647e+000 5.786437e+002
-4.257986e+000 1.046368e+001 -1.672386e+000 5.776190e+002
-4.251235e+000 1.047055e+001 -1.676293e+000 5.765186e+002
-4.244243e+000 1.047766e+001 -1.680382e+000 5.753340e+002
-4.236990e+000 1.048504e+001 -1.684669e+000 5.740549e+002
-4.229458e+000 1.049271e+001 -1.689169e+000 5.726697e+002
-4.221623e+000 1.050068e+001 -1.693904e+000 5.711644e+002
-4.213461e+000 1.050898e+001 -1.698894e+000 5.695227e+002
-4.204942e+000 1.051766e+001 -1.704165e+000 5.677256e+002
-4.196034e+000 1.052673e+001 -1.709744e+000 5.657497e+002
-4.186700e+000 1.053624e+001 -1.715665e+000 5.635672e+002
-4.176898e+000 1.054624e+001 -1.721968e+000 5.611443e+002
-4.166577e+000 1.055678e+001 -1.728695e+000 5.584389e+002
-4.155678e+000 1.056792e+001 -1.735899e+000 5.553995e+002
-4.144135e+000 1.057974e+001 -1.743643e+000 5.519614e+002
-4.131869e+000 1.059232e+001 -1.752002e+000 5.480422e+002
-4.118783e+000 1.060577e+001 -1.761064e+000 5.435359e+002
-4.104764e+000 1.062022e+001 -1.770939e+000 5.383040e+002
-4.089671e+000 1.063583e+001 -1.781761e+000 5.321631e+002
-4.073334e+000 1.065279e+001 -1.793696e+000 5.248653e+002
-4.055542e+000 1.067134e+001 -1.806955e+000 5.160706e+002
-4.036032e+000 1.069180e+001 -1.821803e+000 5.053038e+002
-4.014472e+000 1.071457e+001 -1.838576e+000 4.918886e+002
-3.990450e+000 1.074014e+001 -1.857705e+000 4.748561e+002
-3.963461e+000 1.076918e+001 -1.879722e+000 4.528260e+002
-3.932936e+000 1.080247e+001 -1.905234e+000 4.239438e+002
-3.898390e+000 1.084080e+001 -1.934753e+000 3.862458e+002
-3.859986e+000 1.088447e+001 -1.968000e+000 3.398352e+002
-3.820252e+000 1.093136e+001 -2.001738e+000 2.937283e+002
-3.787651e+000 1.097271e+001 -2.024968e+000 2.692309e+002
-3.774237e+000 1.099482e+001 -2.021590e+000 2.638663e+002
-3.770282e+000 1.100706e+001 -2.004729e+000 2.593996e+002
-3.763930e+000 1.102189e+001 -1.990706e+000 2.547964e+002
-3.758013e+000 1.103634e+001 -1.975566e+000 2.500192e+002
-3.751596e+000 1.105139e+001 -1.960590e+000 2.450514e+002
-3.744970e+000 1.106674e+001 -1.945351e+000 2.398803e+002
-3.738014e+000 1.108252e+001 -1.929994e+000 2.344910e+002
-3.730752e+000 1.109870e+001 -1.914452e+000 2.288672e+002
-3.723151e+000 1.111533e+001 -1.898746e+000 2.229932e+002
-3.715202e+000 1.113241e+001 -1.882859e+000 2.168515e+002
-3.706884e+000 1.114995e+001 -1.866791e+000 2.104262e+002
-3.698183e+000 1.116797e+001 -1.850539e+000 2.037017e+002
-3.689075e+000 1.118649e+001 -1.834102e+000 1.966646e+002
-3.679546e+000 1.120548e+001 -1.817490e+000 1.893100e+002
-3.669584e+000 1.122493e+001 -1.800713e+000 1.816417e+002
-3.659175e+000 1.124480e+001 -1.783795e+000 1.736786e+002
-3.648320e+000 1.126501e+001 -1.766774e+000 1.654650e+002
-3.637024e+000 1.128544e+001 -1.749712e+000 1.570779e+002
-3.625322e+000 1.130588e+001 -1.732688e+000 1.486402e+002
-3.613262e+000 1.132608e+001 -1.715840e+000 1.403297e+002
-3.600940e+000 1.134566e+001 -1.699325e+000 1.323756e+002
-3.588470e+000 1.136418e+001 -1.683357e+000 1.250395e+002
-3.576011e+000 1.138109e+001 -1.668189e+000 1.185783e+002
-3.563738e+000 1.139589e+001 -1.654073e+000 1.131771e+002
-3.551809e+000 1.140812e+001 -1.641252e+000 1.088945e+002
-3.540347e+000 1.141754e+001 -1.629878e+000 1.056402e+002
-3.529400e+000 1.142413e+001 -1.620003e+000 1.032109e+002
-3.518958e+000 1.142811e+001 -1.611532e+000 1.013607e+002
-3.508945e+000 1.142989e+001 -1.604295e+000 9.987077e+001
-3.499279e+000 1.142990e+001 -1.598044e+000 9.858116e+001
-3.489861e+000 1.142860e+001 -1.592550e+000 9.739206e+001
-3.480622e+000 1.142634e+001 -1.587582e+000 9.624787e+001
-3.471489e+000 1.142344e+001 -1.582992e+000 9.512090e+001
-3.462432e+000 1.142008e+001 -1.578633e+000 9.399796e+001
-3.453412e+000 1.141643e+001 -1.574430e+000 9.287337e+001
-3.444415e+000 1.141258e+001 -1.570306e+000 9.174444e+001
-3.435422e+000 1.140860e+001 -1.566233e+000 9.061059e+001
-3.426430e+000 1.140454e+001 -1.562174e+000 8.947148e+001
-3.417433e+000 1.140043e+001 -1.558115e+000 8.832727e+001
-3.408429e+000 1.139629e+001 -1.554046e+000 8.717825e+001
-3.399418e+000 1.139213e+001 -1.549955e+000 8.602464e+001
-3.390398e+000 1.138795e+001 -1.545844e+000 8.486684e+001
-3.381371e+000 1.138377e+001 -1.541705e+000 8.370508e+001
-3.372336e+000 1.137959e+001 -1.537541e+000 8.253960e+001
-3.363298e+000 1.137541e+001 -1.533344e+000 8.137079e+001
-3.354254e+000 1.137122e+001 -1.529122e+000 8.019912e+001
-3.345210e+000 1.136704e+001 -1.524871e+000 7.902507e+001
-3.336164e+000 1.136287e+001 -1.520590e+000 7.784866e+001
-3.327117e+000 1.135869e+001 -1.516284e+000 7.667039e+001
-3.318075e+000 1.135452e+001 -1.511949e+000 7.549061e+001
-3.309034e+000 1.135036e+001 -1.507592e+000 7.431014e+001
-3.300005e+000 1.134620e+001 -1.503200e+000 7.312904e+001
-3.290977e+000 1.134205e+001 -1.498793e+000 7.194785e+001
-3.281965e+000 1.133791e+001 -1.494351e+000 7.076696e+001
-3.272961e+000 1.133378e+001 -1.489894e+000 6.958692e+001
-3.263973e+000 1.132965e+001 -1.485410e+000 6.840804e+001
-3.254998e+000 1.132553e+001 -1.480907e+000 6.723087e+001
-3.246044e+000 1.132142e+001 -1.476380e+000 6.605590e+001
-3.237107e+000 1.131732e+001 -1.471838e+000 6.488374e+001
-3.228196e+000 1.131323e+001 -1.467272e+000 6.371473e+001
-3.219305e+000 1.130916e+001 -1.462693e+000 6.254935e+001
-3.210442e+000 1.130509e+001 -1.458093e+000 6.138807e+001
-3.201606e+000 1.130104e+001 -1.453478e+000 6.023144e+001
-3.192800e+000 1.129700e+001 -1.448849e+000 5.907991e+001
-3.184026e+000 1.129297e+001 -1.444205e+000 5.793399e+001
-3.175286e+000 1.128896e+001 -1.439551e+000 5.679416e+001
-3.166584e+000 1.128497e+001 -1.434883e+000 5.566103e+001
-3.157918e+000 1.128098e+001 -1.430207e+000 5.453495e+001
-3.149294e+000 1.127702e+001 -1.425522e+000 5.341652e+001
-3.140713e+000 1.127307e+001 -1.420829e+000 5.230625e+001
-3.132175e+000 1.126914e+001 -1.416130e+000 5.120448e+001
-3.123686e+000 1.126523e+001 -1.411427e+000 5.011183e+001
-3.115245e+000 1.126134e+001 -1.406720e+000 4.902877e+001
-3.106855e+000 1.125747e+001 -1.402010e+000 4.795567e+001
-3.098517e+000 1.125361e+001 -1.397301e+000 4.689297e+001
-3.090235e+000 1.124978e+001 -1.392591e+000 4.584122e+001
-3.082009e+000 1.124597e+001 -1.387883e+000 4.480076e+001
-3.073843e+000 1.124218e+001 -1.383179e+000 4.377201e+001
-3.065736e+000 1.123842e+001 -1.378480e+000 4.275538e+001
-3.057693e+000 1.123467e+001 -1.373787e+000 4.175130e+001
-3.049713e+000 1.123095e+001 -1.369102e+000 4.076008e+001
-3.041799e+000 1.122726e+001 -1.364426e+000 3.978202e+001
-3.033953e+000 1.122359e+001 -1.359760e+000 3.881761e+001
-3.026176e+000 1.121995e+001 -1.355106e+000 3.786702e+001
-3.018470e+000 1.121633e+001 -1.350465e+000 3.693064e+001
-3.010837e+000 1.121274e+001 -1.345839e+000 3.600869e+001
-3.003277e+000 1.120918e+001 -1.341229e+000 3.510145e+001
-2.995792e+000 1.120564e+001 -1.336635e+000 3.420915e+001
-2.988384e+000 1.120214e+001 -1.332062e+000 3.333203e+001
-2.981054e+000 1.119866e+001 -1.327507e+000 3.247031e+001
-2.973802e+000 1.119521e+001 -1.322974e+000 3.162402e+001
-2.966630e+000 1.119179e+001 -1.318465e+000 3.079347e+001
-2.959541e+000 1.118841e+001 -1.313978e+000 2.997869e+001
-2.952532e+000 1.118505e+001 -1.309517e+000 2.917984e+001
-2.945606e+000 1.118172e+001 -1.305082e+000 2.839696e+001
-2.938764e+000 1.117843e+001 -1.300674e+000 2.763014e+001
-2.932008e+000 1.117517e+001 -1.296295e+000 2.687952e+001
-2.925336e+000 1.117194e+001 -1.291946e+000 2.614504e+001
-2.918751e+000 1.116874e+001 -1.287628e+000 2.542672e+001
-2.912251e+000 1.116558e+001 -1.283341e+000 2.472452e+001
-2.905839e+000 1.116244e+001 -1.279088e+000 2.403843e+001
-2.899513e+000 1.115935e+001 -1.274867e+000 2.336839e+001
-2.893276e+000 1.115628e+001 -1.270682e+000 2.271433e+001
-2.887126e+000 1.115326e+001 -1.266532e+000 2.207617e+001
-2.881064e+000 1.115026e+001 -1.262419e+000 2.145381e+001
-2.875090e+000 1.114730e+001 -1.258342e+000 2.084715e+001
-2.869204e+000 1.114438e+001 -1.254304e+000 2.025599e+001
-2.863407e+000 1.114149e+001 -1.250304e+000 1.968029e+001
-2.857698e+000 1.113863e+001 -1.246344e+000 1.911980e+001
-2.852076e+000 1.113581e+001 -1.242424e+000 1.857437e+001
-2.846543e+000 1.113303e+001 -1.238544e+000 1.804384e+001
-2.841096e+000 1.113028e+001 -1.234706e+000 1.752796e+001
-2.835737e+000 1.112756e+001 -1.230909e+000 1.702660e+001
-2.830465e+000 1.112488e+001 -1.227155e+000 1.653948e+001
-2.825279e+000 1.112224e+001 -1.223442e+000 1.606639e+001
-2.820178e+000 1.111963e+001 -1.219773e+000 1.560710e+001
-2.815164e+000 1.111706e+001 -1.216147e+000 1.516137e+001
-2.810233e+000 1.111453e+001 -1.212565e+000 1.472899e+001
-2.805388e+000 1.111203e+001 -1.209026e+000 1.430965e+001
-2.800625e+000 1.110956e+001 -1.205531e+000 1.390311e+001
-2.795946e+000 1.110713e+001 -1.202081e+000 1.350915e+001
-2.791348e+000 1.110473e+001 -1.198675e+000 1.312745e+001
-2.786832e+000 1.110237e+001 -1.195313e+000 1.275779e+001
-2.782397e+000 1.110005e+001 -1.191997e+000 1.239991e+001
-2.778041e+000 1.109776e+001 -1.188725e+000 1.205351e+001
-2.773764e+000 1.109550e+001 -1.185497e+000 1.171832e+001
-2.769566e+000 1.109328e+001 -1.182315e+000 1.139408e+001
-2.765444e+000 1.109109e+001 -1.179177e+000 1.108051e+001
-2.761399e+000 1.108893e+001 -1.176083e+000 1.077736e+001
-2.757429e+000 1.108681e+001 -1.173035e+000 1.048435e+001
-2.753533e+000 1.108473e+001 -1.170030e+000 1.020122e+001
-2.749712e+000 1.108267e+001 -1.167070e+000 9.927713e+000
-2.745962e+000 1.108065e+001 -1.164153e+000 9.663548e+000
-2.742284e+000 1.107866e+001 -1.161281e+000 9.408481e+000
-2.738676e+000 1.107671e+001 -1.158453e+000 9.162246e+000
-2.735137e+000 1.107478e+001 -1.155667e+000 8.924596e+000
-2.731668e+000 1.107289e+001 -1.152925e+000 8.695276e+000
-2.728266e+000 1.107103e+001 -1.150225e+000 8.474060e+000
-2.724930e+000 1.106920e+001 -1.147569e+000 8.260702e+000
-2.721659e+000 1.106740e+001 -1.144955e+000 8.054949e+000
-2.718453e+000 1.106564e+001 -1.142383e+000 7.856580e+000
-2.715311e+000 1.106390e+001 -1.139852e+000 7.665366e+000
-2.712231e+000 1.106219e+001 -1.137363e+000 7.481087e+000
-2.709212e+000 1.106051e+001 -1.134914e+000 7.303504e+000
-2.706254e+000 1.105886e+001 -1.132506e+000 7.132419e+000
-2.703354e+000 1.105724e+001 -1.130139e+000 6.967621e+000
-2.700514e+000 1.105565e+001 -1.127811e+000 6.808899e+000
-2.697730e+000 1.105409e+001 -1.125522e+000 6.656047e+000
-2.695003e+000 1.105255e+001 -1.123273e+000 6.508900e+000
-2.692331e+000 1.105104e+001 -1.121062e+000 6.367233e+000
-2.689713e+000 1.104956e+001 -1.118889e+000 6.230875e+000
-2.687150e+000 1.104811e+001 -1.116753e+000 6.099654e+000
-2.684638e+000 1.104668e+001 -1.114655e+000 5.973387e+000
-2.682178e+000 1.104528e+001 -1.112594e+000 5.851886e+000
-2.679768e+000 1.104390e+001 -1.110569e+000 5.735021e+000
-2.677408e+000 1.104255e+001 -1.108580e+000 5.622598e+000
-2.675097e+000 1.104122e+001 -1.106626e+000 5.514475e+000
-2.672833e+000 1.103992e+001 -1.104707e+000 5.410499e+000
-2.670616e+000 1.103864e+001 -1.102823e+000 5.310523e+000
-2.668446e+000 1.103739e+001 -1.100972e+000 5.214389e+000
-2.666320e+000 1.103616e+001 -1.099155e+000 5.121985e+000
-2.664238e+000 1.103495e+001 -1.097372e+000 5.033157e+000
-2.662200e+000 1.103377e+001 -1.095621e+000 4.947779e+000
-2.660205e+000 1.103261e+001 -1.093902e+000 4.865725e+000
-2.658251e+000 1.103147e+001 -1.092214e+000 4.786882e+000
-2.656338e+000 1.103035e+001 -1.090558e+000 4.711114e+000
-2.654465e+000 1.102925e+001 -1.088933e+000 4.638329e+000
-2.652632e+000 1.102818e+001 -1.087338e+000 4.568398e+000
-2.650837e+000 1.102712e+001 -1.085773e+000 4.501219e+000
-2.649079e+000 1.102608e+001 -1.084237e+000 4.436689e+000
-2.647359e+000 1.102507e+001 -1.082730e+000 4.374704e+000
-2.645675e+000 1.102407e+001 -1.081251e+000 4.315179e+000
-2.644026e+000 1.102310e+001 -1.079801e+000 4.258020e+000
-2.642413e+000 1.102214e+001 -1.078378e+000 4.203126e+000
-2.640833e+000 1.102120e+001 -1.076982e+000 4.150419e+000
-2.639287e+000 1.102028e+001 -1.075613e+000 4.099810e+000
-2.637773e+000 1.101938e+001 -1.074270e+000 4.051225e+000
-2.636291e+000 1.101849e+001 -1.072953e+000 4.004574e+000
-2.634841e+000 1.101763e+001 -1.071661e+000 3.959798e+000
-2.633421e+000 1.101678e+001 -1.070394e+000 3.916810e+000
-2.632032e+000 1.101594e+001 -1.069152e+000 3.875550e+000
-2.630672e+000 1.101513e+001 -1.067934e+000 3.835953e+000
-2.629341e+000 1.101433e+001 -1.066739e+000 3.797945e+000
-2.628038e+000 1.101354e+001 -1.065568e+000 3.761467e+000
-2.626763e+000 1.101277e+001 -1.064419e+000 3.726462e+000
-2.625514e+000 1.101202e+001 -1.063293e+000 3.692872e+000
-2.624293e+000 1.101128e+001 -1.062189e+000 3.660640e+000
-2.623097e+000 1.101056e+001 -1.061107e+000 3.629716e+000
-2.621927e+000 1.100985e+001 -1.060046e+000 3.600044e+000
-2.620782e+000 1.100915e+001 -1.059006e+000 3.571576e+000
-2.619661e+000 1.100847e+001 -1.057987e+000 3.544263e+000
-2.618564e+000 1.100780e+001 -1.056988e+000 3.518060e+000
-2.617491e+000 1.100715e+001 -1.056008e+000 3.492924e+000
-2.616440e+000 1.100651e+001 -1.055049e+000 3.468813e+000
-2.615412e+000 1.100588e+001 -1.054108e+000 3.445685e+000
-2.614405e+000 1.100526e+001 -1.053186e+000 3.423495e+000
-2.613420e+000 1.100466e+001 -1.052282e+000 3.402214e+000
-2.612456e+000 1.100407e+001 -1.051396e+000 3.381799e+000
-2.611512e+000 1.100349e+001 -1.050528e+000 3.362217e+000
-2.610589e+000 1.100292e+001 -1.049678e+000 3.343439e+000
-2.609685e+000 1.100237e+001 -1.048844e+000 3.325432e+000
-2.608801e+000 1.100182e+001 -1.048027e+000 3.308160e+000
-2.607935e+000 1.100129e+001 -1.047227e+000 3.291596e+000
-2.607089e+000 1.100077e+001 -1.046443e+000 3.275713e+000
-2.606260e+000 1.100025e+001 -1.045674e+000 3.260484e+000
-2.605448e+000 1.099975e+001 -1.044922e+000 3.245876e+000
-2.604654e+000 1.099926e+001 -1.044184e+000 3.231870e+000
-2.603877e+000 1.099878e+001 -1.043461e+000 3.218442e+000
-2.603117e+000 1.099831e+001 -1.042753e+000 3.205565e+000
-2.602373e+000 1.099785e+001 -1.042060e+000 3.193218e+000
-2.601645e+000 1.099740e+001 -1.041380e+000 3.181383e+000
-2.600932e+000 1.099695e+001 -1.040715e+000 3.170032e+000
-2.600235e+000 1.099652e+001 -1.040062e+000 3.159151e+000
-2.599552e+000 1.099610e+001 -1.039423e+000 3.148719e+000
-2.598884e+000 1.099568e+001 -1.038798e+000 3.138717e+000
-2.598230e+000 1.099527e+001 -1.038185e+000 3.129128e+000
-2.597590e+000 1.099487e+001 -1.037584e+000 3.119937e+000
-2.596964e+000 1.099448e+001 -1.036996e+000 3.111123e+000
-2.596351e+000 1.099410e+001 -1.036419e+000 3.102675e+000
-2.595752e+000 1.099373e+001 -1.035855e+000 3.094577e+000
-2.595165e+000 1.099336e+001 -1.035302e+000 3.086812e+000
-2.594590e+000 1.099300e+001 -1.034761e+000 3.079370e+000
-2.594028e+000 1.099265e+001 -1.034230e+000 3.072237e+000
-2.593478e+000 1.099230e+001 -1.033711e+000 3.065399e+000
-2.592940e+000 1.099197e+001 -1.033202e+000 3.058845e+000
-2.592413e+000 1.099163e+001 -1.032704e+000 3.052561e+000
-2.591897e+000 1.099131e+001 -1.032216e+000 3.046538e+000
-2.591393e+000 1.099099e+001 -1.031738e+000 3.040762e+000
-2.590899e+000 1.099068e+001 -1.031270e+000 3.035230e+000
-2.590416e+000 1.099038e+001 -1.030811e+000 3.029926e+000
-2.589943e+000 1.099008e+001 -1.030362e+000 3.024844e+000
-2.589480e+000 1.098979e+001 -1.029923e+000 3.019971e+000
-2.589027e+000 1.098950e+001 -1.029492e+000 3.015301e+000
-2.588584e+000 1.098923e+001 -1.029070e+000 3.010826e+000
-2.588150e+000 1.098895e+001 -1.028657e+000 3.006536e+000
-2.587725e+000 1.098868e+001 -1.028253e+000 3.002424e+000
-2.587310e+000 1.098842e+001 -1.027857e+000 2.998484e+000
-2.586903e+000 1.098816e+001 -1.027469e+000 2.994708e+000
-2.586505e+000 1.098791e+001 -1.027089e+000 2.991088e+000
-2.586115e+000 1.098767e+001 -1.026717e+000 2.987620e+000
-2.585734e+000 1.098743e+001 -1.026353e+000 2.984295e+000
-2.585361e+000 1.098719e+001 -1.025996e+000 2.981108e+000
-2.584996e+000 1.098696e+001 -1.025647e+000 2.978056e+000
-2.584638e+000 1.098673e+001 -1.025306e+000 2.975131e+000
-2.584289e+000 1.098651e+001 -1.024971e+000 2.972328e+000
-2.583947e+000 1.098629e+001 -1.024643e+000 2.969640e+000
-2.583612e+000 1.098608e+001 -1.024322e+000 2.967066e+000
-2.583284e+000 1.098587e+001 -1.024007e+000 2.964600e+000
-2.582963e+000 1.098567e+001 -1.023700e+000 2.962233e+000
-2.582649e+000 1.098547e+001 -1.023399e+000 2.959968e+000
-2.582342e+000 1.098528e+001 -1.023104e+000 2.957796e+000
-2.582041e+000 1.098508e+001 -1.022815e+000 2.955715e+000
-2.581747e+000 1.098490e+001 -1.022532e+000 2.953722e+000
-2.581459e+000 1.098471e+001 -1.022255e+000 2.951810e+000
-2.581177e+000 1.098454e+001 -1.021984e+000 2.949979e+000
-2.580901e+000 1.098436e+001 -1.021718e+000 2.948225e+000
-2.580631e+000 1.098419e+001 -1.021458e+000 2.946544e+000
-2.580367e+000 1.098402e+001 -1.021204e+000 2.944934e+000
-2.580108e+000 1.098386e+001 -1.020954e+000 2.943390e+000
-2.579855e+000 1.098369e+001 -1.020711e+000 2.941912e+000
-2.579607e+000 1.098354e+001 -1.020472e+000 2.940493e+000
-2.579365e+000 1.098338e+001 -1.020238e+000 2.939135e+000
-2.579128e+000 1.098323e+001 -1.020009e+000 2.937833e+000
-2.578895e+000 1.098308e+001 -1.019785e+000 2.936585e+000
-2.578668e+000 1.098294e+001 -1.019565e+000 2.935389e+000
-2.578446e+000 1.098279e+001 -1.019350e+000 2.934245e+000
-2.578228e+000 1.098266e+001 -1.019140e+000 2.933147e+000
-2.578015e+000 1.098252e+001 -1.018934e+000 2.932098e+000
-2.577806e+000 1.098239e+001 -1.018732e+000 2.931090e+000
-2.577602e+000 1.098226e+001 -1.018535e+000 2.930125e+000
-2.577403e+000 1.098213e+001 -1.018342e+000 2.929200e+000
-2.577207e+000 1.098200e+001 -1.018153e+000 2.928314e+000
-2.577016e+000 1.098188e+001 -1.017967e+000 2.927466e+000
-2.576828e+000 1.098176e+001 -1.017786e+000 2.926652e+000
-2.576645e+000 1.098164e+001 -1.017609e+000 2.925872e+000
-2.576466e+000 1.098153e+001 -1.017435e+000 2.925125e+000
-2.576290e+000 1.098142e+001 -1.017265e+000 2.924410e+000
-2.576118e+000 1.098131e+001 -1.017098e+000 2.923724e+000
-2.575950e+000 1.098120e+001 -1.016935e+000 2.923068e+000
-2.575786e+000 1.098110e+001 -1.016776e+000 2.922439e+000
-2.575625e+000 1.098099e+001 -1.016619e+000 2.921837e+000
-2.575467e+000 1.098089e+001 -1.016466e+000 2.921259e+000
-2.575313e+000 1.098079e+001 -1.016317e+000 2.920705e+000
-2.575162e+000 1.098070e+001 -1.016170e+000 2.920175e+000
-2.575014e+000 1.098060e+001 -1.016026e+000 2.919667e+000
-2.574870e+000 1.098051e+001 -1.015886e+000 2.919180e+000
-2.574728e+000 1.098042e+001 -1.015749e+000 2.918712e+000
-2.574589e+000 1.098033e+001 -1.015614e+000 2.918266e+000
-2.574454e+000 1.098024e+001 -1.015482e+000 2.917839e+000
-2.574321e+000 1.098016e+001 -1.015353e+000 2.917430e+000
-2.574191e+000 1.098007e+001 -1.015227e+000 2.917035e+000
-2.574064e+000 1.097999e+001 -1.015103e+000 2.916659e+000
-2.573940e+000 1.097991e+001 -1.014982e+000 2.916298e+000
-2.573818e+000 1.097983e+001 -1.014864e+000 2.915953e+000
-2.573699e+000 1.097976e+001 -1.014748e+000 2.915621e+000
-2.573582e+000 1.097968e+001 -1.014635e+000 2.915304e+000
-2.573468e+000 1.097961e+001 -1.014524e+000 2.914999e+000
-2.573356e+000 1.097954e+001 -1.014415e+000 2.914708e+000
-2.573247e+000 1.097947e+001 -1.014308e+000 2.914429e+000
-2.573140e+000 1.097940e+001 -1.014204e+000 2.914163e+000
-2.573035e+000 1.097933e+001 -1.014102e+000 2.913906e+000
-2.572932e+000 1.097927e+001 -1.014002e+000 2.913661e+000
-2.572832e+000 1.097920e+001 -1.013904e+000 2.913426e+000
-2.572734e+000 1.097914e+001 -1.013808e+000 2.913200e+000
-2.572638e+000 1.097908e+001 -1.013715e+000 2.912984e+000
-2.572544e+000 1.097902e+001 -1.013623e+000 2.912778e+000
-2.572452e+000 1.097896e+001 -1.013533e+000 2.912580e+000
-2.572362e+000 1.097890e+001 -1.013445e+000 2.912390e+000
-2.572273e+000 1.097884e+001 -1.013359e+000 2.912209e+000
-2.572187e+000 1.097879e+001 -1.013275e+000 2.912035e+000
-2.572103e+000 1.097873e+001 -1.013193e+000 2.911869e+000
-2.572020e+000 1.097868e+001 -1.013112e+000 2.911708e+000
-2.571939e+000 1.097863e+001 -1.013033e+000 2.911553e+000
-2.571860e+000 1.097858e+001 -1.012956e+000 2.911409e+000
-2.571782e+000 1.097853e+001 -1.012880e+000 2.911269e+000
-2.571706e+000 1.097848e+001 -1.012806e+000 2.911133e+000
-2.571632e+000 1.097843e+001 -1.012734e+000 2.911004e+000
-2.571559e+000 1.097838e+001 -1.012663e+000 2.910880e+000
-2.571488e+000 1.097834e+001 -1.012593e+000 2.910763e+000
-2.571419e+000 1.097829e+001 -1.012525e+000 2.910648e+000
-2.571351e+000 1.097825e+001 -1.012459e+000 2.910540e+000
-2.571284e+000 1.097820e+001 -1.012394e+000 2.910436e+000
-2.571218e+000 1.097816e+001 -1.012330e+000 2.910336e+000
-2.571155e+000 1.097812e+001 -1.012267e+000 2.910242e+000
-2.571092e+000 1.097808e+001 -1.012206e+000 2.910151e+000
-2.571031e+000 1.097804e+001 -1.012147e+000 2.910061e+000
-2.570971e+000 1.097800e+001 -1.012088e+000 2.909978e+000
-2.570913e+000 1.097797e+001 -1.012031e+000 2.909898e+000
-2.570855e+000 1.097793e+001 -1.011975e+000 2.909821e+000
-2.570799e+000 1.097789e+001 -1.011920e+000 2.909747e+000
-2.570744e+000 1.097786e+001 -1.011866e+000 2.909675e+000
-2.570690e+000 1.097782e+001 -1.011813e+000 2.909608e+000
-2.570637e+000 1.097779e+001 -1.011762e+000 2.909543e+000
-2.570586e+000 1.097775e+001 -1.011711e+000 2.909480e+000
-2.570535e+000 1.097772e+001 -1.011662e+000 2.909421e+000
-2.570486e+000 1.097769e+001 -1.011614e+000 2.909364e+000
-2.570437e+000 1.097766e+001 -1.011566e+000 2.909309e+000
-2.570390e+000 1.097763e+001 -1.011520e+000 2.909257e+000
-2.570344e+000 1.097760e+001 -1.011475e+000 2.909206e+000
-2.570298e+000 1.097757e+001 -1.011431e+000 2.909159e+000
-2.570254e+000 1.097754e+001 -1.011387e+000 2.909112e+000
-2.570211e+000 1.097751e+001 -1.011345e+000 2.909068e+000
-2.570168e+000 1.097749e+001 -1.011303e+000 2.909026e+000
-2.570127e+000 1.097746e+001 -1.011263e+000 2.908985e+000
-2.570086e+000 1.097743e+001 -1.011223e+000 2.908948e+000
-2.570046e+000 1.097741e+001 -1.011184e+000 2.908910e+000
-2.570007e+000 1.097738e+001 -1.011146e+000 2.908875e+000
-2.569969e+000 1.097736e+001 -1.011108e+000 2.908841e+000
-2.569932e+000 1.097733e+001 -1.011072e+000 2.908807e+000
-2.569895e+000 1.097731e+001 -1.011036e+000 2.908775e+000
-2.569859e+000 1.097729e+001 -1.011001e+000 2.908746e+000
-2.569824e+000 1.097726e+001 -1.010967e+000 2.908718e+000
-2.569790e+000 1.097724e+001 -1.010933e+000 2.908689e+000
-2.569757e+000 1.097722e+001 -1.010900e+000 2.908664e+000
-2.569724e+000 1.097720e+001 -1.010868e+000 2.908639e+000
-2.569692e+000 1.097718e+001 -1.010837e+000 2.908614e+000
-2.569660e+000 1.097716e+001 -1.010806e+000 2.908591e+000
-2.569630e+000 1.097714e+001 -1.010776e+000 2.908570e+000
